Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rmsd
FUMQOT,1,"1,5-Diacetyl-2,4-dioxohexahydro-1,3,5-triazine",FUMQOT.mol,"[10, 7]",1,0.814800893
YOLDEK,1,"3-(6-Methoxy-2-naphthyl)-2,2,3-trimethylpentanoic acid",YOLDEK.mol,"[19, 20]",1,0.81480679
NAZKIJ,1,"1,4-Dihydroxy-2,6-dioxatricyclo(5.3.1.04,11)undecane",NAZKIJ.mol,"[1, 0]",1,0.814808292
PUVNUP,1,(+-)-cis-2-Oxoperhydronaphthalene-4a-acetic acid,PUVNUP.mol,"[2, 1]",1,0.814809093
JABCUN,1,"methyl 1-(4-methylphenyl)-2,3-dioxo-4,6-diphenyl-2,3,6,7-tetrahydropyrano[4,3-b]pyrrole-7a(1H)-carboxylate",JABCUN.mol,"[1, 8]",1,0.81481348
HAVBIR,1,"2,2'-(4-Methyl-1H-pyrazole-3,5-diyl)dipyridine",HAVBIR.mol,"[6, 1]",1,0.814817389
DMXCYT,1,"1,5-Dimethyl-N4-hydroxycytosine",DMXCYT.mol,"[3, 6]",1,0.814821199
ULUHUE,1,"1,4-Naphthoquinone-8-hydroxy-3-(3(S)-acetoxy-butyric acid)",ULUHUE.mol,"[4, 3]",1,0.814826093
INACET03,1,Indole-3-acetic acid,INACET03.mol,"[0, 1]",1,0.814831504
LIVYIZ,1,"(RS)-4-(4-t-Butylphenyl)-2,6-dimethylcyclohex-3-enecarboxylic acid",LIVYIZ.mol,"[1, 0]",1,0.814833419
EMUROT,1,"7,8-Dihydroxyflavylium chloride dihydrate",EMUROT.mol,"[25, 27]",1,0.814834266
RUNZEG,1,"cis-Ethyl 2,3-dihydroxy-6-oxo-1,2,3,4-tetrahydropyrido[2,1-a]isoindole-10b(6H)-carboxylate",RUNZEG.mol,"[35, 33]",1,0.814839665
NUCBAQ,1,"4-(3,5-Dimethyl-1H,2H-pyrazolium-4-yl)benzoic acid nitrate",NUCBAQ.mol,"[3, 0]",1,0.814840361
FORFUN,1,"1,1,1-Trifluoro-5-phenyl-4-thiapentane-2,2-diol",FORFUN.mol,"[4, 5]",1,0.814849855
ASUMUW,1,"2,2'-(Propane-1,3-di-imino)dibenzoic acid",ASUMUW.mol,"[0, 3]",1,0.814852792
TIHLIG,1,4-Acetylbenzoic acid,TIHLIG.mol,"[7, 4]",1,0.814858499
FOMYEM,1,"(6R,7aS)-1,3,5,6,7,7a-Hexahydro-3-(2-hydroxyphenyl)-1,1-diphenylpyrrolo(1,2-c)(1,3)oxazol-6-ol",FOMYEM.mol,"[5, 1]",1,0.814859214
RESKAB,1,"2-O-(17-Oxoestra-1,3,5(10)-trien-3-yl)-β-D-glucopyranosiduronic acid monohydrate",RESKAB.mol,"[5, 7]",1,0.81486219
WIBZEM,1,"(-)-(3S,4R)-1-(4-Cyano-4-(4-fluorophenyl)cyclohexyl)-3-methyl-4-phenyl-4-piperidinecarboxylic acid hydrobromide",WIBZEM.mol,"[23, 24]",1,0.814873804
SOWYEK,1,Potassium hydrogen suberate,SOWYEK.mol,"[21, 20]",1,0.814874213
TOMPOC,1,"4-((Z)-5-((Z)-2-Cyano-3-(2-thienyl)prop-2-en-1-ylidene)-4-oxo-2-thioxo-1,3-thiazolidin-3-yl)benzoic acid dimethyl sulfoxide solvate",TOMPOC.mol,"[3, 6]",1,0.814882381
KOGWIN,1,"4α-Carboxy-15α-hydroxy-15,16-seco-ent-19-norbeyeran-16-oic acid 15,16-lactone",KOGWIN.mol,"[0, 2]",1,0.814911296
UGIHIE,1,"10H-pyrazino[2,3-b][1,4]benzotellurazine",UGIHIE.mol,"[3, 1]",1,0.814919961
TESMEK,1,2-(2-(2-naphthyl)-2-oxoethyl)benzoic acid,TESMEK.mol,"[1, 0]",1,0.814920807
TADGAH,1,"1-(Adenin-9-yl)-3,6-dithiaheptane nitrate",TADGAH.mol,"[11, 8]",1,0.814922692
NOVHEN01,1,4-cyclopropyl-6-methyl-N-phenylpyrimidin-2-amine,NOVHEN01.mol,"[15, 16]",1,0.814923739
HIPGAO,1,bis(Norchenodeoxycholic acid) acetone clathrate,HIPGAO.mol,"[3, 2]",1,0.814929462
VASGED,1,N-(6-Methylpyridin-2-yl)acetamide,VASGED.mol,"[1, 2]",1,0.814931678
ETIXAH,1,"3,3-bis(1-Vinyl-1H-imidazol-2-yl)propanoic acid",ETIXAH.mol,"[30, 31]",1,0.814942719
ODEKIR,1,α-D-Galacturonic acid monohydrate,ODEKIR.mol,"[2, 6]",1,0.814944469
XICZUF,1,"(-)-(7R,8R,13S,14R,17S)-17-Hydroxy-13-methyl-3-oxo-2,3,6,7,8,11,12,13,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-7-carboxylic acid",XICZUF.mol,"[2, 0]",1,0.814975337
UNULIZ,1,4-[(Diethoxyphosphinoyl)methyl]benzoic acid,UNULIZ.mol,"[31, 33]",1,0.814982687
CEMHUY,1,"2,4-Dimethyl-6-(6-methyl-2-pyridyl)-1,2,4,5-tetrazinan-3-one",CEMHUY.mol,"[5, 2]",1,0.814984689
IYOVEX,1,bis(o-Phenylenediammonium) dihydrogen mellitate methanol solvate,IYOVEX.mol,"[14, 19]",1,0.814999727
XINRIV02,1,"1,3-Dibenzylurea",XINRIV02.mol,"[15, 32]",1,0.815020933
ZUGJEQ,1,5-(2-(3-Ethyl-2-benzothiazolidene)ethylidene)rhodanine N-acetic acid dimethylsulfoxide solvate,ZUGJEQ.mol,"[5, 4]",1,0.815023941
OLENEZ,1,"7-(Diphenylphosphino)[1,2,3]triazolo[1,5-a]pyridine",OLENEZ.mol,"[35, 33]",1,0.815028215
WONGIQ,1,5-(2-Imidazolinium-2-yl)-2-aminobenzenethiolate monohydrate,WONGIQ.mol,"[0, 5]",1,0.815031246
LIJJAQ,1,"(1,1'-Binaphthyl-2,2'-dioxy)diacetic acid",LIJJAQ.mol,"[1, 0]",1,0.815032041
EGELAD,1,2-(1-Hydroxybut-3-enyl)-3-(1-hydroxypropyl)cyclopentanol,EGELAD.mol,"[12, 13]",1,0.815035933
PIHLUO,1,"bis(N-(2,6-Dimethylphenyl)-N'-(3-pyridinio)urea) sulfate",PIHLUO.mol,"[3, 5]",1,0.815036678
HEFXIB,1,4-amino-1-(2-carboxyethyl)pyridinium bromide hemihydrate,HEFXIB.mol,"[0, 2]",1,0.815040049
QIRXIA,1,3-Amino-5-hydroxy-4-aza-2-azoniabicyclo[3.3.1]non-2-ene chloride hemihydrate,QIRXIA.mol,"[20, 1]",1,0.815041071
LIXROA,1,"ent-11α,16α-Epoxy-15α-hydroxy-(16S)-kaur-19-oic acid",LIXROA.mol,"[2, 3]",1,0.815047991
DUPTEP,1,N-acetyl-S-(5-nitropyridin-2-yl)cysteine,DUPTEP.mol,"[7, 3]",1,0.815048712
UBAGIP,1,"3-(1,3-Dioxo-1H-benzo[de]isoquinolin-2(3H)-yl)propanoic acid",UBAGIP.mol,"[29, 28]",1,0.815053495
YAPJEH,1,1-(2-oxo-2-phenylethyl)-6-phenylbicyclo[3.1.0]hexane-6-carboxylic acid,YAPJEH.mol,"[1, 0]",1,0.815061916
CORHEZ,1,"grayanotox-10-ene-2,3,5,6,13,16-hexol",CORHEZ.mol,"[0, 2]",1,0.815066588
FIPWEI,1,"1-Methyl-3,4-diphenyl-3,4-dihydro-1H-isochromene-3,4-diol",FIPWEI.mol,"[3, 6]",1,0.815069935
IDITAR,1,2-Carbamoyl-3-nitrobenzoic acid,IDITAR.mol,"[4, 3]",1,0.815072453
DILXAX,1,"(S)-2,2,5,5-Tetramethylthiazolidine-4-carboxylic acid",DILXAX.mol,"[7, 6]",1,0.815084772
DETNUL,1,Marginatafuran,DETNUL.mol,"[21, 22]",1,0.815085875
RENFOF,1,"1,5,5a,6,7,7a,8,9,10,11,11a,11b-Dodecahydro-6,7-dihydroxy-8,8,11a-trimethylphenanthro(3,2-b)furan-5-carboxylic acid",RENFOF.mol,"[1, 0]",1,0.815097785
URAJUT,1,4-(([(E)-Pyridin-3-ylmethylidene]amino)methyl)cyclohexanecarboxylic acid,URAJUT.mol,"[0, 1]",1,0.815122457
XULHOD,1,"methyl 2-hydroxy-5-((4-oxo-4,5-dihydro-1,3-thiazol-2-yl)amino)benzoate",XULHOD.mol,"[1, 3]",1,0.815124606
FIQPIE,1,"4,5-Diazafluorene 9-one thiosemicarbazone",FIQPIE.mol,"[4, 5]",1,0.815129734
DUBRAW,1,(R)-2-hydroxy-2-phenylpent-4-enoic acid,DUBRAW.mol,"[3, 2]",1,0.815132361
ZEJCUM,1,4-Cyanophenyl 5-thio-β-D-xylopyranoside,ZEJCUM.mol,"[2, 3]",1,0.815135978
ACXTPY,1,4-Amino-thiapyran-4-carboxylic acid,ACXTPY.mol,"[19, 18]",1,0.815139589
WOGFAZ,1,"(3R,8R)-3-Azido-8-hydroxymethyl-1,2,3,4,5,8-hexahydroazocin-2-one",WOGFAZ.mol,"[7, 11]",1,0.815146154
SALLAS,1,"3-Hydroxy-3,7-dimethyl-2-(t-butyl)dimethylsilyl-6-octenol",SALLAS.mol,"[16, 17]",1,0.815159065
TIVPIY,1,"N-(3,5-Difluorophenyl)-N'-(4-nitrophenyl)urea dimethylsulfoxide solvate",TIVPIY.mol,"[5, 7]",1,0.81516154
JICDAD,1,"(3S*,4S*)-4-hydroxy-1,10-dimethoxy-3-methyl-3,4,5,6,7,8-hexahydro-1-benzazecin-2(1H)-one",JICDAD.mol,"[1, 2]",1,0.815168347
OFOZER,1,methylene bis(2-aminobenzoate),OFOZER.mol,"[0, 4]",1,0.815185036
GOHTON,1,4-(2-(Benzyloxy)ethyl)-3-ethynyl-3-hydroxy-4-methyldihydrofuran-2(3H)-one,GOHTON.mol,"[2, 1]",1,0.815199698
GOFQOK,1,"4-[(4-hydroxy-2-methylphenyl)diazenyl]-1,5-dimethyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one",GOFQOK.mol,"[37, 39]",1,0.815205907
WINTUI,1,"(3S,4R)-3,4-Dihydroxy-5-(3-hydroxyphenyl)-5-cyclohexenone",WINTUI.mol,"[1, 2]",1,0.815213846
VUNYAE10,1,4-Oxo-4-(N-methylphenylamino)butanoic acid,VUNYAE10.mol,"[2, 3]",1,0.815219013
NAWNUV,1,"4,16-Dihydroxy-19-methylstrychnidin-19-ium-10-one chloride monohydrate",NAWNUV.mol,"[4, 2]",1,0.81522407
BOXPEL,1,7-carboxy-3-azoniabicyclo[3.3.1]nonane chloride monohydrate,BOXPEL.mol,"[26, 27]",1,0.815230228
DIFJIL,1,"2-Acetamido-2-deoxy-D-gluconohydroximo-1,4-lactone",DIFJIL.mol,"[6, 10]",1,0.815242287
VILNEM,1,"2-(4-phenyl-1H-1,2,3-triazol-1-yl)ethane-1,1-diol",VILNEM.mol,"[2, 0]",1,0.815246293
CUKRIK,1,"N-(2,3-Dihydroxy-2-(hydroxymethyl)propyl)-N-(prop-2-yn-1-yl)acetamide",CUKRIK.mol,"[2, 4]",1,0.815252529
ZETDAD,1,"5-Amino-3-((Z)-2-penten-1-yl)thiazolo(4,5-d)pyrimidine-2,7(3H,6H)-dione",ZETDAD.mol,"[6, 5]",1,0.815265741
WIBGAQ,1,"6,8-dihydroxy-5-formyl-3-methylene-4-methyl-3,4-dihydro-1H-isochromen-1-one",WIBGAQ.mol,"[3, 5]",1,0.815281859
MOJKIG,1,1-((S)-(2'-Benzoxy)phenyl((1'S)-1'-phenylethylamino))methyl-2-naphthol,MOJKIG.mol,"[2, 0]",1,0.815290135
FEZXEQ,1,"2-amino-3-(phenyldiazenyl)-6,7-dihydropyrazolo[1,5-a]pyrimidin-5(4H)-one",FEZXEQ.mol,"[2, 3]",1,0.815293665
UTODOX,1,"methyl 2-amino-3,4,5,6-tetrafluorobenzoate",UTODOX.mol,"[4, 6]",1,0.815306317
POXZOS,1,"(4-Acetyl-3-hydroxy-5-oxo-2,5-dihydro-2-thiophenyl)acetic acid",POXZOS.mol,"[18, 19]",1,0.815310451
ALAGEZ,1,"3-(1-(Hydroxyimino)ethyl)-1-phenyl-4H-1,2,4-triazine-5,6-dione methanol solvate",ALAGEZ.mol,"[12, 11]",1,0.815311275
SOWQAX,1,"(S)-Methyl 1-oxo-2,3,4,9-tetrahydro-1H-β-carboline-3-carboxylate",SOWQAX.mol,"[0, 5]",1,0.815318161
COSXIT,1,"1,10a,10b-trihydroxy-3,3,8-trimethyl-1,3a,4,10a,10b,10c-hexahydro-2H,3H-10-oxa-2a,8-diazacyclopenta[3,4]pentaleno[1,6-cd]acenaphthylene-2,9(8H)-dione",COSXIT.mol,"[4, 7]",1,0.815322653
BIJNEN,1,"(1R*,1'R*,3R*,3aS*,6aR*)-1,3,6a-Trihydro-3-hydroxy-3a-(1-hydroxy-(2-thienyl)methyl)-1-(2-thienyl)thieno(2,3-c)furan",BIJNEN.mol,"[4, 5]",1,0.815329701
IYUJUH,1,"5,6-Diamino-2,3-dihydro-3-(4-methylphenyl)-8-(4-morpholinyl)-2-oxo-1H-pyrrolo(2,3-c)-2,7-naphthyridine-9-carbonitrile",IYUJUH.mol,"[3, 6]",1,0.815334372
EVIBUH,1,4-Carboxy-2-isopropyl-1H-imidazol-3-ium-5-carboxylate monohydrate,EVIBUH.mol,"[22, 0]",1,0.815334746
EZOBEC,1,"(3R,4R,5R)-2,4,6,6-tetramethyloct-7-ene-3,5-diol",EZOBEC.mol,"[0, 2]",1,0.815346876
ECIPIR,1,Methyl 10-benzoyl-7-hydroxy-6-oxo-6H-benzo[c]chromene-8-carboxylate,ECIPIR.mol,"[2, 1]",1,0.815359805
INEDIO,1,4-Hydroxymethylimidazolium picrate,INEDIO.mol,"[12, 8]",1,0.815371769
QQQGEJ01,1,Formylurea,QQQGEJ01.mol,"[4, 3]",1,0.815376135
PEFMAP,1,N-(2-Isopropylphenyl)anthranilic acid,PEFMAP.mol,"[1, 0]",1,0.815377371
DUVJOU,1,"2-[1-(3-Oxo-1,3-dihydro-2-benzofuran-1-yl)-1H-benzimidazol-2-yl]benzoic acid methanol solvate",DUVJOU.mol,"[38, 37]",1,0.815389274
XIJLOR,1,"(1S*,5S*)-5-Hydroxymethyl-7-(bicyclo(2.2.1)heptan-7-yl)-6-oxabicylo(3.2.1)octane-1-carboxylic acid",XIJLOR.mol,"[4, 3]",1,0.815391131
GPHXAM,1,N-β-D-Glucopyranosyl-hydroxylamine,GPHXAM.mol,"[1, 2]",1,0.81539449
VIBCEQ,1,"2-(2-Hydroxyethyl)-4-(hydroxyimino)-5-methyl-2,4-dihydro-3H-pyrazol-3-one",VIBCEQ.mol,"[18, 20]",1,0.815401478
LONPOU,1,"(8β,9α,14α)-13α-Hydroxy-(11β-(2(S)-hydroxypropanoyl)-11α-carboxylic acid-γ-lactone)-3-methoxy-17α-vinylgona-1,3,5(10)-triene",LONPOU.mol,"[1, 5]",1,0.815406763
GUBHUH,1,16-α-D-Mannopyranosyloxyisopimar-7-en-19-oic acid methanol solvate,GUBHUH.mol,"[4, 5]",1,0.815410531
PUFGON,1,"15-Hydroxyethyl-19-isopropyl-5,9-dimethyl-14,16-dioxo-15-azapentacyclo[10.5.2.01,10.04,9.013,17]nonadec-18-ene-5-carboxylic acid",PUFGON.mol,"[6, 2]",1,0.815432176
CACGOD,1,2-Dihydroxymethyl-3H-benzoimidazol-1-ium chloride monohydrate,CACGOD.mol,"[5, 7]",1,0.815438071
FACBUG10,1,2-((3-Hydroxy-5-hydroxymethyl-2-methylpyridin-4-yl)methylamino) butanoic acid hydrochloride,FACBUG10.mol,"[2, 3]",1,0.815438267
ROPQUL,1,methyl 8-[(cyclopropanecarbonyl)amino]quinoline-5-carboxylate,ROPQUL.mol,"[5, 4]",1,0.815440478
MTYDAP,1,"bis(1-Methylthymine)-9-ethyl-2,6-diaminopurine complex monohydrate",MTYDAP.mol,"[17, 16]",1,0.815444629
MPYDCX01,1,3-Thioxo-2-pyridinecarboxylic acid,MPYDCX01.mol,"[3, 8]",1,0.815447503
URURIJ,1,Xerophilusin N methanol solvate,URURIJ.mol,"[0, 7]",1,0.815468331
DAFPUX,1,"4-(bis(3-t-butyl-1H-pyrazol-1-yl)methyl)benzene-1,2-diol",DAFPUX.mol,"[46, 48]",1,0.815469063
JAQKEU,1,N-[[4-(2-carboxyethenyl)phenyl]sulfonyl]glycine dichloromethane solvate,JAQKEU.mol,"[6, 8]",1,0.815472936
BOJYIJ,1,"Methyl 3-fluoro-2,4-dihydroxy-6-(2-methoxy-2-oxoethyl)benzoate",BOJYIJ.mol,"[0, 2]",1,0.815475369
UMAYOW,1,"3'-Phenyl-4',5',6',6a'-tetrahydro-2'H-spiro(cyclopentane-1,1'-pentalene)-2,2'-diol",UMAYOW.mol,"[0, 1]",1,0.815484097
PAPVUX,1,"2,2-Diphenylspiropentane-1-carboxylic acid",PAPVUX.mol,"[1, 0]",1,0.815485028
IPEZAG01,1,1-(4-(3-(4-(1H-benzimidazol-2-ylcarbonyl)phenoxy)pyrazin-2-yl)piperidin-1-yl)ethanone,IPEZAG01.mol,"[1, 3]",1,0.8154966
GIQMUP,1,2-(p-Toluenesulfonylamino)benzoic acid,GIQMUP.mol,"[4, 3]",1,0.815510359
HUTKEN,1,"6-Mesityl-1,3,5-triazinane-2,4-dione",HUTKEN.mol,"[0, 1]",1,0.815511876
MIRZUJ,1,"1,6-Dihydroxy-3-hydroxymethyl-8-methoxyanthracene-9,10-dione monohydrate",MIRZUJ.mol,"[8, 0]",1,0.81554345
RESROW,1,2-(2-(Hydroxyethyl)phenoxy)benzoic acid,RESROW.mol,"[1, 3]",1,0.815559358
DOFLIN,1,2'-Deoxy-2'-fluoroinosine monohydrate,DOFLIN.mol,"[7, 6]",1,0.81556179
FARXOO,1,"diethyl 1-acetyl-2-hydroxy-3-(4-hydroxyphenyl)-5-methyl-2,3-dihydro-1H-pyrrole-2,4-dicarboxylate",FARXOO.mol,"[0, 2]",1,0.815576771
UQACUM,1,"4,4'-(2,2-diphenylethene-1,1-diyl)dibenzoic acid",UQACUM.mol,"[4, 3]",1,0.815583626
UTAGIG,1,"4,4'-bipyridinediium 3-carboxy-4-carboxylatobenzenesulfonate anthracene",UTAGIG.mol,"[2, 4]",1,0.815583811
TECLIZ,1,"{[2-(2'-hydroxy-5'-methylspiro[cyclohexane-1,3'-indol]-1'(2'H)-yl)-2-oxoethyl]sulfanyl}acetic acid",TECLIZ.mol,"[4, 3]",1,0.81560249
LUTNOD,1,"4-Methyl-N-(anti-(2-mercaptopropyl)carbonyl)-5-phenyl-1,3-oxazolidinone",LUTNOD.mol,"[26, 0]",1,0.815609478
WISJAJ,1,"Anthracene-1,8-dicarboxylic acid",WISJAJ.mol,"[0, 1]",1,0.815633768
XAQJEE,1,"2,8,19,25-Tetraazonia-5,22-dioxo(9.9)(2,6)naphthalenophane isophthalate clathrate dichloride decahydrate",XAQJEE.mol,"[9, 8]",1,0.815635715
QIJGAR,1,"(+-)-4-Oxo-1,2,3,4-tetrahydronaphthalene-2-carboxylic acid",QIJGAR.mol,"[2, 1]",1,0.815646183
OJIREH,1,2-(pyridin-2-yl)-1H-perimidine,OJIREH.mol,"[1, 0]",1,0.815647401
COVVIS,1,9-(2-Carboxyethyl)-guanine,COVVIS.mol,"[8, 7]",1,0.815651256
WOYBUK,1,"2,10-dimethylundecane-4,6,8-triol",WOYBUK.mol,"[4, 2]",1,0.815657451
EKOXOU,1,"6-(hydroxyimino)-3-methyl-5-phenyl-5,6-dihydrophthalazino[2,3-a]cinnoline-8,13-dione chloroform solvate",EKOXOU.mol,"[1, 2]",1,0.815663175
YUGZAE,1,5-hydroxy-2-({[(4-methylphenyl)(phenyl)methyl]iminio}methyl)phenolate,YUGZAE.mol,"[0, 3]",1,0.815668238
PTERKB,1,"ent-9,15α-Dihydroxyatis-16-en-19-oic acid hemihydrate",PTERKB.mol,"[22, 23]",1,0.815668762
QAYVUK,1,1-phenyl-3-(2-(trifluoromethyl)phenyl)urea,QAYVUK.mol,"[4, 6]",1,0.815681482
YIKLUB,1,"2-(Hydroxymethyl)pyrrolidinium 13-carboxyheptacyclo[8.6.6.62,9.03,8.011,16.017,22.023,28]octacosa-3,5,7,11,13,15,17,19,21,23,25,27-dodecaene-5-carboxylate dichloromethane solvate",YIKLUB.mol,"[3, 2]",1,0.815689642
DOGTAX,1,"N-(2-fluorophenyl)-N'-tricyclo[3.3.1.13,7]decan-2-ylurea",DOGTAX.mol,"[2, 4]",1,0.815708531
COSVOX,1,N-(2-Furylmethyl)-1-(2-methyl-1H-imidazol-4-yl)methanimine,COSVOX.mol,"[3, 0]",1,0.815711527
PAZYIZ,1,"(1R)-2-endo-((3S)-Hydroxy-(2R)-methylhydrocinnamoyl)-2-exo-trimethylsilyloxy-1,7,7-trimethylbicyclo(2.2.1)heptane",PAZYIZ.mol,"[2, 3]",1,0.815714074
UQEKIL,1,"Tetraethylammonium 7-acetoxy-9,10-μH-7,8-dicarba-nido-undecaborate-8-carboxylic acid",UQEKIL.mol,"[28, 29]",1,0.81572031
CYACAC,1,Cyanoacetic acid,CYACAC.mol,"[4, 5]",1,0.815726174
JEKZUV,1,"ethyl 3-(benzoyloxy)-5-ethyl-6-hydroxy-2,4-dimethylbenzoate",JEKZUV.mol,"[4, 0]",1,0.815727149
BENHEK,1,"3-(hydroxyimino)-2-phenyl-2,3-dihydro-4H-chromen-4-one",BENHEK.mol,"[1, 3]",1,0.815739584
GUHFAS,1,4-methyl-N-(4-methylquinolin-2(1H)-ylidene)benzenesulfonamide,GUHFAS.mol,"[4, 3]",1,0.815742011
GIHKUF,1,N-Ethyl-5-(((3-(ethylcarbamoyl)-4-methoxyphenyl)carbamoyl)amino)-2-methoxybenzamide,GIHKUF.mol,"[3, 6]",1,0.815742163
TOHVAO01,1,(+-)-2-(3-Methoxyphenoxy)propanoic acid,TOHVAO01.mol,"[0, 1]",1,0.815743749
OJELAS,1,"diethyl 2-(2-allylphenyl)-4-hydroxy-4-(3-methylbut-3-en-1-yl)-5-(2-methylprop-2-en-1-yl)-6-oxocyclohexane-1,3-dicarboxylate",OJELAS.mol,"[0, 6]",1,0.815746108
HEGBEC,1,"1,1,3-Triethyl-6-methoxy-2-methyl-1H-indene-4,5-diol",HEGBEC.mol,"[41, 39]",1,0.815752568
OMUWEA,1,"4,5,6-Triaminopyrimidinium chloride",OMUWEA.mol,"[11, 14]",1,0.81575399
TURACD,1,cis-syn-1-Thiauracil photodimer,TURACD.mol,"[19, 15]",1,0.815780318
YIJSIT,1,"2-Amino-8,8-dimethylhydrazono-6-methyl-4,4-dimethoxy-1,5-cyano-3-azabicyclo(3.3.0)octa-2-ene",YIJSIT.mol,"[6, 3]",1,0.815787081
UHUMEP,1,6-Hydroxy-4(3H)-pyrimidone,UHUMEP.mol,"[11, 0]",1,0.815787849
XULVEI,1,"2,4,6-triamino-1,3,5-triazin-1-ium phenylacetate phenylacetic acid monohydrate",XULVEI.mol,"[15, 16]",1,0.815795894
WOQXIL,1,"2-(hydroxycarbonoimidoyl)-4,6-dinitrophenol",WOQXIL.mol,"[8, 6]",1,0.815806971
WUBJAE,1,Ethyl 2-(cyclopentyloxy)-5-ethyl-4-hydroxy-6-methylnicotinate,WUBJAE.mol,"[2, 3]",1,0.815814373
JOXXAV,1,"cis(2R,3S,4S,5S)-Hydroxyethylene isostere",JOXXAV.mol,"[5, 3]",1,0.8158341
GOJMEX,1,"trans-N,N-Dimethyl-4-hydroxy-L-proline chloride",GOJMEX.mol,"[2, 1]",1,0.815835083
OGEFOW,1,2-(2-Fluorobenzoylmethyl)benzoic acid,OGEFOW.mol,"[2, 1]",1,0.815841654
MERREG,1,N-Benzyloxycarbonyl-1-aminocyclodecane-1-carboxylic acid,MERREG.mol,"[22, 23]",1,0.81584227
ESTRIO,1,Estriol,ESTRIO.mol,"[42, 43]",1,0.815860695
VABBEH,1,(2-Hydroxy-7-methoxynaphthalen-1-yl)(4-methylphenyl)methanone,VABBEH.mol,"[3, 0]",1,0.815861078
WUYPAI,1,"3,5-Dihydroxybenzoic acid acetylacetone solvate monohydrate",WUYPAI.mol,"[0, 1]",1,0.815875199
KAXTOS,1,"3,3-Diphenylcyclopropane-1,2-dicarboxylic acid",KAXTOS.mol,"[17, 16]",1,0.815879861
EVILIF,1,"Methyl 2-acetamido-2-(4-hydroxy-2-methyl-1,3-dioxo-1,2,3,4-tetrahydroisoquinolin-4-yl)-4-methylpentanoate",EVILIF.mol,"[0, 2]",1,0.815881717
XUHZEF,1,1-(3-C-Ethynyl-β-D-ribofuranosyl)cytosine,XUHZEF.mol,"[0, 2]",1,0.815898475
KAXWIP,1,"Pyridinium 8-carboxy-1,1'-binaphthyl-8-carboxylate",KAXWIP.mol,"[25, 24]",1,0.815900079
FEPRIE,1,"3'-hydroxy-7'-(hydroxyacetyl)-4b',7',10a'-trimethyl-4a',4b',5',6',7',8',8a',9',10',10a'-decahydro-2'H-spiro[oxirane-2,1'-phenanthren]-2'-one",FEPRIE.mol,"[4, 5]",1,0.815908044
MECVAT,1,N-(1-Methyl-4-oxoimidazolidin-2-ylidene)acetamide,MECVAT.mol,"[19, 0]",1,0.815925358
KIPPAA,1,8-t-Butyladenine,KIPPAA.mol,"[7, 6]",1,0.815928194
AGUCUC,1,"1-(Hydroxymethyl)-5-methyl-4-phenyl-1,5-diazocan-2-one",AGUCUC.mol,"[4, 0]",1,0.815930765
CORYOZ,1,N'-hydroxypyrimidine-2-carboximidamide,CORYOZ.mol,"[3, 2]",1,0.815931478
ACOGAA,1,N-(15-carboxypentadecanoyl)galactopyranosylamine,ACOGAA.mol,"[1, 0]",1,0.815931978
GALHUZ,1,"1,7-dihydroxy-6-methyl-1,3-dihydrofuro[3,4-c]pyridin-5-ium 2,2,2-trifluoroacetate",GALHUZ.mol,"[4, 0]",1,0.815932115
CIQLAQ,1,"Bi-1,1'-cycloheptane-1,1'-diol",CIQLAQ.mol,"[0, 2]",1,0.815941814
CIHKEJ,1,Acetone O-(2-(1-hydroxy-3-phenyl-2-triazeno)-2-propyl)-oxime,CIHKEJ.mol,"[5, 3]",1,0.815943347
XEGLIE,1,"Ethyl 2-(N-(t-butoxycarbonyl)-L-alanylamino)-4-methyl-1,3-thiazole-5-carboxylate",XEGLIE.mol,"[25, 16]",1,0.815951284
MOSQUH,1,"11β,17,21-Trihydroxy-6α-methyl-3,20-dioxopregna-1,4-dien-21-yl 3-carboxypropionate",MOSQUH.mol,"[9, 8]",1,0.815952276
ISAJAN,1,2-Nitrobenzoyl azide,ISAJAN.mol,"[0, 4]",1,0.815961657
USOGEQ,1,4-(4-(ethoxycarbonyl)piperazin-1-yl)benzoic acid,USOGEQ.mol,"[0, 2]",1,0.815971789
HAGXES,1,Potassium N-(2-hydroxyiminopropionyl)glycinate,HAGXES.mol,"[5, 4]",1,0.815986252
QOQDEG,1,2-(hydroxymethyl)-4-(methoxycarbonyl)pyridinium chloride,QOQDEG.mol,"[12, 0]",1,0.815986572
IDUDAM,1,3-Oxo-4-(neopentylamino)-6-(neopentyliminio)phenolate,IDUDAM.mol,"[18, 6]",1,0.815986906
ZZZKKM01,1,bicyclo[2.2.1]heptane-2-carboxylic acid,ZZZKKM01.mol,"[0, 2]",1,0.81598978
KOHCOB,1,4-(2-(3-methylbutan-2-ylidene)hydrazino)benzoic acid,KOHCOB.mol,"[29, 28]",1,0.816007763
WOWDIV,1,"bis(4,5-Ethylenedithio-4',5'-(1,4-dihydroxybutane-2,3-diyldithio)tetrathiafulvalene) chloride",WOWDIV.mol,"[30, 32]",1,0.816034039
