Index,Reactant 1,Reactant 2,Product,Product MW,Procedure,Yield (%),Steps,Reagent(s),Ligand(s),Catalyst(s),Solvent(s),Time (h),Temperature (°C),All Reagents,All Catalysts,Reference Type,Reference
5,3-bromo-4-chloronitrobenzene,p-Chlorothiophenol,4-chloro-3-((4-chlorophenyl)thio)-1-nitrobenzene,300.165,None,76,2,None,quinoline,copper(I) oxide,ethanol,2,220,copper(I) oxide | pyridine | quinoline,None,Article,"Gong, Denghuang Li, Jiafeng Yuan, Chengye Yuan, Junying, 2005, Synth. Commun., 35, 1, 2005, 55 - 66, 10.1081/SCC-200046496"
4,m-nitrobromobenzene,p-Chlorothiophenol,4-chlorophenyl 3′-nitrophenyl sulfide,265.72,None,78,2,None,quinoline,copper(I) oxide,ethanol,2,220,copper(I) oxide | pyridine | quinoline,None,Article,"Gong, Denghuang Li, Jiafeng Yuan, Chengye Yuan, Junying, 2005, Synth. Commun., 35, 1, 2005, 55 - 66, 10.1081/SCC-200046496"
3,3-bromo-4-chloronitrobenzene,thiophenol,4-chloro-1-nitro-3-(phenylthio)benzene,265.72,None,80,2,None,quinoline,copper(I) oxide,ethanol,2,220,copper(I) oxide | pyridine | quinoline,None,Article,"Gong, Denghuang Li, Jiafeng Yuan, Chengye Yuan, Junying, 2005, Synth. Commun., 35, 1, 2005, 55 - 66, 10.1081/SCC-200046496"
38,(4-bromophenyl)thioanisole,thiophenol,4-(methylthio)phenyl phenyl sulfide,232.37,None,99,1,None,quinoline,copper(I) oxide,None,None,160,pyridine | quinoline | copper(I) oxide,None,Article,"Pinchart, Alain Dallaire, Carol Gingras, Marc, 1998, Tetrahedron Lett., 39, 7, 1998, 543 - 546, 10.1016/S0040-4039(97)10624-4"
18,2-bromobenzoic acid methyl ester,thiophenol,2-phenylsulfanyl-benzoic acid methyl ester,244.314,"To 400 ml of xylene was added 44 g (0.2 mol) of compound I,28.6 g (0.2 mol) of Compound II, 60 g (0.43 mol) of potassium carbonate, 2.85 g (7.5 molpercent) of CuI,1.7 g of 1,2-diaminocyclohexane was added and the mixture was refluxed and stirred for 18 hours. The reaction solution was cooled to room temperature, filtered, and concentrated under reduced pressure. The concentrated residue was purified by column chromatography to obtain 43 g of Compound (III) (yield: 85.7percent).",85.7,1,potassium carbonate,rac-diaminocyclohexane,copper(I) iodide,"5,5-dimethyl-1,3-cyclohexadiene",18,None,copper(I) iodide | potassium carbonate | rac-diaminocyclohexane,None,Patent,"Children Tikem Co., Ltd. Kwon Jong-ho Park Yeong-won Jeon Jae-hun Jeon Byeong-man, 2017, 23, KR2017/131730"
19,triethylammonium o-iodophenyl dithiocarbamate salt,o-iodo-methyl-benzoic acid,methyl 2-(benzo[d]thiazol-2-ylthio)benzoate,301.39,None,89,1,potassium carbonate,rac-diaminocyclohexane,copper(I) iodide,dimethyl sulfoxide,4,90,copper(I) iodide | potassium carbonate | rac-diaminocyclohexane,None,Article,"Murru, Siva Ghosh, Harisadhan Sahoo, Santosh K. Patel, Bhisma K., 2009, Org. Lett., 11, 19, 2009, 4254 - 4257, 10.1021/ol9017535"
18,triethylammonium o-iodophenyl dithiocarbamate salt,o-nitroiodobenzene,2-((2-nitrophenyl)thio)benzo[d]thiazole,288.351,None,90,1,potassium carbonate,rac-diaminocyclohexane,copper(I) iodide,dimethyl sulfoxide,4,90,copper(I) iodide | potassium carbonate | rac-diaminocyclohexane,None,Article,"Murru, Siva Ghosh, Harisadhan Sahoo, Santosh K. Patel, Bhisma K., 2009, Org. Lett., 11, 19, 2009, 4254 - 4257, 10.1021/ol9017535"
19,6-iodo-3-{[(3S)-1-isopropylpiperidin-3-yl]methyl}quinazolin-4(3H)-one,4-Fluorothiophenol,6-[(4-fluorophenyl)thio]-3-{[(3S)-1-isopropylpiperidin-3-yl]methyl}-quinazolin-4(3H)-one,411.543,"Step 4. Preparation of 6-r(4-fluorophenvl)thio1-3-(r(3SH-isopropylpiperidin-3-vl1methvl)-quinazolin-4(3H)-one [251] To a solution of 4-fluorobenzenethiol (299 mg, 2.33 mmol), KOH (327 mg, 5.84 mmol), Cul(18.5 mg, 0.10 mmol), and N-methyl glycine (43.3 mg, 0.49 mmol) in toluene (10 ml_) was added6-iodo-3-{[(3S)-1-isopropylpiperidin-3-yl]methyl}quinazolin-4(3H)-one (800 mg, 1.95 mmol) (step 3)under a nitrogen atmosphere. The reaction mixture was stirred under reflux for 24 h. Theresulting suspension was cooled to rt and filtered through a silica gel pad. The filtrate wasconcentrated and the resulting residue purified using a Gilson reversed-phase HPLC system toafford the product (236 mg, 29percent) as light yellow oil. 1H NMR (400 MHz, CD3OD) 6 8.23 (s, 1 H),7.94-7.95 (d, 1 H), 7.58-7.63 (m, 2 H), 7.50-7.53 (m, 2 H), 7.15-7.19 (m, 2 H), 3.87-3.98 (m, 2 H),2.76-2.84 (m, 2 H), 2.70-2.75 (m, 1 H),2.04-2.24 (m, 3 H), 1.69-1.79 (m, 2 H), 1.52-1.59 (m, 1 H),651.09-1.15 (m, 1 H), 1.04-1.06 (m, 6 H) ES-MS m/z412.2 (MH+) HPLC RT (min) 2.45.",29,1,potassium hydroxide,sarcosine,copper(I) iodide,toluene,24,None,potassium hydroxide | sarcosine,copper(I) iodide,Patent,"BAYER PHARMACEUTICALS CORPORATION, 2006, WO2006/12577"
6,o-nitroiodobenzene,p-Chlorothiophenol,4-chlorophenyl 2-nitrophenyl sulfide,265.72,None,33,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
49,o-nitroiodobenzene,para-thiocresol,2-(4-methylphenylsulfanyl)nitrobenzene,245.302,None,68,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
45,o-nitroiodobenzene,thiophenol,2-nitrophenyl phenyl sulfide,231.275,None,70,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
29,4-Iodoacetophenone,p-Chlorothiophenol,1-(4-((4-chlorophenyl)thio)phenyl)ethan-1-one,262.76,None,83,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
38,4-Iodoacetophenone,para-thiocresol,1-(4-(4-tolylsulfanylphenyl))ethanone,242.342,None,86,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
30,4-tolyl iodide,p-Chlorothiophenol,(4-chlorophenyl)(4-methylphenyl)sulfane,234.749,None,88,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
20,4-tolyl iodide,para-thiocresol,di-(p-tolyl)sulfane,214.331,None,90,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
28,"1,4-bromoiodobenzene",para-thiocresol,1-bromo-4-[(4-methylphenyl)sulfanyl]benzene,279.2,None,90,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
5,Octanethiol,4-Iodoacetophenone,p-n-octylthioacetophenone,264.432,None,90,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
23,para-iodoanisole,para-thiocresol,4-methylphenyl 4-methoxyphenyl sulfide,230.331,None,93,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
22,para-iodoanisole,p-Chlorothiophenol,(4-chlorophenyl)-(4-methoxyphenyl)sulfane,250.749,None,96,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
9,iodobenzene,p-Chlorothiophenol,phenyl p-chlorophenyl sulfide,220.722,None,98,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
26,"1,4-bromoiodobenzene",p-Chlorothiophenol,1-bromo-4-(4-chlorophenylsulfanyl)-benzene,299.619,None,98,1,potassium hydroxide,sarcosine,copper(I) iodide,"1,4-dioxane",24,100,potassium hydroxide | copper(I) iodide | sarcosine,None,Article,"Deng, Wei Zou, Yan Wang, Ye-Feng Liu, Lei Guo, Qing-Xiang, 2004, Synlett, 7, 2004, 1254 - 1258"
11,para-iodoanisole,4-aminotiophenol,4-[(4-methoxyphenyl)thio]benzenamine,231.318,None,7,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
12,p-nitrobenzene iodide,4-Methoxybenzenethiol,4-(4-methoxyphenylsulfanyl)nitrobenzene,261.301,None,13,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
7,p-nitrobenzene iodide,"2,4-dichlorobenzenethiol","2,4-dichlorophenyl 4′-nitrophenyl sulfide",300.165,None,37,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
40,Cyclohexanethiol,para-iodoanisole,cyclohexyl-4-methoxyphenyl sulfide,222.351,None,48,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
40,Cyclohexanethiol,para-iodoanisole,cyclohexyl-4-methoxyphenyl sulfide,222.351,None,50,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Dix, Matthew C. Fusillo, Vincenzo, 2009, Tetrahedron Lett., 50, 26, 2009, 3661 - 3664, 10.1016/j.tetlet.2009.03.115"
30,2-chloropyridine,phenylmethanethiol,2-(benzylthio)pyridine,201.292,None,50,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
40,p-nitrobenzene iodide,Cyclohexanethiol,1-cyclohexylsulfanyl-4-nitrobenzene,237.323,None,64,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
36,p-nitrobenzene iodide,4-sulfanylphenol,4-(4-nitrophenylthio)phenol,247.274,None,68,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
31,para-iodoanisole,4-sulfanylphenol,4-hydroxy-4′-methoxydiphenyl sulfide,232.303,None,74,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"None, 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
11,p-nitrobenzene iodide,4-trifluoromethylbenzenethiol,(4-nitrophenyl)(4-(trifluoromethyl)phenyl)sulfane,299.273,None,75,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
18,para-iodoanisole,"2,4-difluorothiophenol",C13H10F2OS,252.285,None,78,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Dix, Matthew C. Fusillo, Vincenzo, 2009, Tetrahedron Lett., 50, 26, 2009, 3661 - 3664, 10.1016/j.tetlet.2009.03.115"
10,para-iodoanisole,"3,5-bis(trifluoromethyl)thiophenol","3,5-bis(triﬂuoromethyl)phenyl 4-methoxyphenyl sulfide",352.3,None,82,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
9,para-iodoanisole,"2,4-dichlorobenzenethiol","4-(2,4-dichlorophenylthio)anisole",285.194,None,83,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
31,p-nitrobenzene iodide,"3,5-bis(trifluoromethyl)thiophenol","4-[3,5-bis(trifluoromethyl)phenylthio]nitrobenzene",367.271,None,87,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
49,2-iodopyridine,thiophenol,2-phenylsulfanylpyridine,187.265,None,91,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Dix, Matthew C. Fusillo, Vincenzo, 2009, Tetrahedron Lett., 50, 26, 2009, 3661 - 3664, 10.1016/j.tetlet.2009.03.115"
49,2-iodopyridine,thiophenol,2-phenylsulfanylpyridine,187.265,None,91,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
18,p-nitrobenzene iodide,2-Naphthalenethiol,(naphthalen-2-yl)(4-nitrophenyl)sulfane,281.335,None,91,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
16,para-iodoanisole,2-Naphthalenethiol,(4-methoxyphenyl)(naphthalen-2-yl)sulfane,266.364,None,91,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Fusillo, Vincenzo Hills, Edward G.B. Mulholland, Alex T. Newcombe, Joseph Pentecost, Leanne J. Radley, Emily L. Stephens, Bethan R. Turrell, Christopher C., 2012, Arkivoc, 2012, 7, 2012, 294 - 313"
49,para-iodoanisole,thiophenol,diphenyldisulfane,218.343,None,95,1,potassium carbonate,"trans-1,2-cyclohexandiol",copper(I) iodide,isopropyl alcohol,3,120,"copper(I) iodide | trans-1,2-cyclohexandiol | potassium carbonate",None,Article,"Bagley, Mark C. Davis, Terence Dix, Matthew C. Fusillo, Vincenzo Pigeaux, Morgane Rokicki, Michal J. Kipling, David, 2009, J. Org. Chem., 74, 21, 2009, 8336 - 8342, 10.1021/jo9017155"
22,4-mercaptobenzoic acid,ethyl 2-(4-chloro-6-(4-chlorophenyl)-5-cyanopyrimidin-2-ylthio)acetate,4-(6-(4-chlorophenyl)-5-cyano-2-(2-ethoxy-2-oxoethylthio) pyrimidin-4-ylthio)benzoic acid,485.972,"General procedure: A solution of  4-hydroxybenzaldehyde (1.22g, 10mmol), potassium hydroxide (2.24g, 40mmol),  triphenylphosphine (0.524g, 2mmol) and cupper (I) iodide (0.19g, 1mmol) in  DMF (20mL) was treated with compound 7a, 7b or 7c (10mmol). The reaction mixture was  heated to 70°C and stirred under  Argon for 2h. The reaction mixture was quenched with water and extracted with  ethyl acetate. The organic extracts were dried (Na2SO4), concentrated, and purified by  column chromatography (0–25percent EtOAc/n-hexane) to obtain yellow powders.",54,1,potassium hydroxide,triphenylphosphine,copper(I) iodide,"N,N-dimethyl-formamide",2,70,copper(I) iodide | triphenylphosphine | potassium hydroxide,None,Article,"Galal, Shadia A. Khattab, Muhammad Shouman, Samia A. Ramadan, Raghda Kandil, Omaima M. Kandil, Omnia M. Tabll, Ashraf El Abd, Yasmine S. El-Shenawy, Reem Attia, Yasmin M. El-Rashedy, Ahmed A. El Diwani, Hoda I., 2018, Eur. J. Med. Chem., 146, 2018, 687 - 708, 10.1016/j.ejmech.2018.01.072"
21,5-chloro-4-formyl-3-methyl-1-phenyl-1H-pyrazole,4-mercaptobenzoic acid,4-(4-formyl-3-methyl-1-phenyl-1H-pyrazol-5-ylthio)benzoic acid,338.387,"General procedure: A mixture of 4-hydroxybenzoic acid (1.38g, 10mmol) or 4-mercaptobenzoic acid (1.54g, 10mmol), potassium hydroxide (2.24g, 40mmol), triphenylphosphine (0.524g, 2mmol) and cupper (I) iodide (0.19g, 1mmol) in DMF (20mL) was treated with 5-hydroxy-3-methyl-1-phenyl-1H-pyrazole-4-carbaldehyde (3) (2.02mg, 10mmol). The mixture was heated to 70°C and stirred under Argon for 2h. The reaction was quenched with water and extracted with ethyl acetate. The organics were dried (Na2SO4), concentrated, and purified by column chromatography (0–25percent EtOAc/n-hexane).",55,1,potassium hydroxide,triphenylphosphine,copper(I) iodide,"N,N-dimethyl-formamide",2,70,copper(I) iodide | triphenylphosphine | potassium hydroxide,None,Article,"Galal, Shadia A. Khairat, Sarah H.M. Ali, Hamed I. Shouman, Samia A. Attia, Yasmin M. Ali, Mamdouh M. Mahmoud, Abeer E. Abdel-Halim, Abeer H. Fyiad, Amal A. Tabll, Ashraf El-Shenawy, Reem El Abd, Yasmine S. Ramdan, Raghda El Diwani, Hoda I., 2018, Eur. J. Med. Chem., 144, 2018, 859 - 873, 10.1016/j.ejmech.2017.12.023"
22,4-mercaptobenzoic acid,"4-chloro-6-(4-Chlorophenyl)-2-thioxo-1,2-dihydropyrimidine-5-carbonitrile","4-(6-(4-chlorophenyl)-5-cyano-2-thioxo-1,2-dihydropyrimidin-4-ylthio)benzoic acid",399.881,"General procedure: A solution of  4-hydroxybenzaldehyde (1.22g, 10mmol), potassium hydroxide (2.24g, 40mmol),  triphenylphosphine (0.524g, 2mmol) and cupper (I) iodide (0.19g, 1mmol) in  DMF (20mL) was treated with compound 7a, 7b or 7c (10mmol). The reaction mixture was  heated to 70°C and stirred under  Argon for 2h. The reaction mixture was quenched with water and extracted with  ethyl acetate. The organic extracts were dried (Na2SO4), concentrated, and purified by  column chromatography (0–25percent EtOAc/n-hexane) to obtain yellow powders.",62,1,potassium hydroxide,triphenylphosphine,copper(I) iodide,"N,N-dimethyl-formamide",2,70,copper(I) iodide | triphenylphosphine | potassium hydroxide,None,Article,"Galal, Shadia A. Khattab, Muhammad Shouman, Samia A. Ramadan, Raghda Kandil, Omaima M. Kandil, Omnia M. Tabll, Ashraf El Abd, Yasmine S. El-Shenawy, Reem Attia, Yasmin M. El-Rashedy, Ahmed A. El Diwani, Hoda I., 2018, Eur. J. Med. Chem., 146, 2018, 687 - 708, 10.1016/j.ejmech.2018.01.072"
